Scenario,UserName,ModelName,Studyname,Attribute,Commodity,Process,Period,Region,Vintage,Timeslice,Pv,Commodityset
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGOCTCHP00","2020","QT","2020","WFN","186.209130528786","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGOCTCHP00","2020","QT","2020","WFE","106.405217445021","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGOCTCHP00","2020","QT","2020","WFP","79.8039130837653","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGOCTCHP00","2020","QT","2020","WFD","266.013043612552","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGOCTCHP00","2020","QT","2020","WSN","465.522826321968","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGOCTCHP00","2020","QT","2020","WSE","266.013043612552","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGOCTCHP00","2020","QT","2020","WSP","199.509782709396","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGOCTCHP00","2020","QT","2020","WSD","665.032609031377","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCTCHP00","2020","QT","2020","SFN","271.834508548659","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCTCHP00","2020","QT","2020","SFE","155.334004884948","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCTCHP00","2020","QT","2020","SFP","116.500503663712","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCTCHP00","2020","QT","2020","SFD","388.335012212369","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCTCHP00","2020","QT","2020","SSN","679.586271371648","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCTCHP00","2020","QT","2020","SSE","388.335012212369","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCTCHP00","2020","QT","2020","SSP","291.251259159276","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCTCHP00","2020","QT","2020","SSD","970.837530530928","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCTCHP00","2020","QT","2020","WFN","271.834508548659","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCTCHP00","2020","QT","2020","WFE","155.334004884948","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCTCHP00","2020","QT","2020","WFP","116.500503663712","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCTCHP00","2020","QT","2020","WFD","388.335012212369","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCTCHP00","2020","QT","2020","WSN","679.586271371648","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCTCHP00","2020","QT","2020","WSE","388.335012212369","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCTCHP00","2020","QT","2020","WSP","291.251259159294","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCTCHP00","2020","QT","2020","WSD","970.837530530928","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCT00","2020","QT","2020","SFN","20.811854322804","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCT00","2020","QT","2020","SFE","11.8924881844594","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCT00","2020","QT","2020","SFP","8.91936613834456","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCT00","2020","QT","2020","SFD","29.7312204611487","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCT00","2020","QT","2020","SSN","52.0296358070102","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCT00","2020","QT","2020","SSE","29.7312204611487","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCT00","2020","QT","2020","SSP","22.2984153458617","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCT00","2020","QT","2020","SSD","74.328051152872","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCT00","2020","QT","2020","WFN","20.811854322804","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCT00","2020","QT","2020","WFE","11.8924881844594","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCT00","2020","QT","2020","WFP","8.91936613834456","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCT00","2020","QT","2020","WFD","29.7312204611487","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCT00","2020","QT","2020","WSN","52.0296358070102","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCT00","2020","QT","2020","WSE","29.7312204611487","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCT00","2020","QT","2020","WSP","22.2984153458617","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCT00","2020","QT","2020","WSD","74.328051152872","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","TRACO2N","TWPET01","2016","QT","2016","ANNUAL","1.75803180531018","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","TRACO2N","TRACCONV01","2016","QT","2016","ANNUAL","252.714694657551","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","TRACO2N","THDSLC01","2016","QT","2016","ANNUAL","227.929611218918","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","TRACO2I","TCAJ01","2016","QT","2016","ANNUAL","150.074613624646","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","TRACO2N","TBTDSLC01","2016","QT","2016","ANNUAL","491.201985086101","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","TRACO2I","TAJ01","2016","QT","2016","ANNUAL","134.229356750089","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD01","2016","QT","2016","SFN","11.6970482322373","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD01","2016","QT","2016","SFE","6.68402756127844","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD01","2016","QT","2016","SFP","5.01302067095885","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD01","2016","QT","2016","SFD","16.7100689031961","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD01","2016","QT","2016","SSN","29.2426205805933","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD01","2016","QT","2016","SSE","16.7100689031961","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD01","2016","QT","2016","SSP","12.5325516773971","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD01","2016","QT","2016","SSD","41.7751722579903","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD01","2016","QT","2016","WFN","11.6970482322373","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD01","2016","QT","2016","WFE","6.68402756127844","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD01","2016","QT","2016","WFP","5.01302067095885","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD01","2016","QT","2016","WFD","16.7100689031961","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD01","2016","QT","2016","WSN","29.2426205805933","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD01","2016","QT","2016","WSE","16.7100689031961","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD01","2016","QT","2016","WSP","12.5325516773971","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD01","2016","QT","2016","WSD","41.7751722579903","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD01","2016","QT","2016","SFN","3.33181277868698","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD01","2016","QT","2016","SFE","1.90389301639256","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD01","2016","QT","2016","SFP","1.42791976229442","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD01","2016","QT","2016","SFD","4.75973254098139","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD01","2016","QT","2016","SSN","8.32953194671746","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD01","2016","QT","2016","SSE","4.75973254098139","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD01","2016","QT","2016","SSP","3.56979940573604","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD01","2016","QT","2016","SSD","11.8993313524535","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD01","2016","QT","2016","WFN","3.33181277868698","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD01","2016","QT","2016","WFE","1.90389301639256","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD01","2016","QT","2016","WFP","1.42791976229442","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD01","2016","QT","2016","WFD","4.75973254098139","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD01","2016","QT","2016","WSN","8.32953194671746","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD01","2016","QT","2016","WSE","4.75973254098139","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD01","2016","QT","2016","WSP","3.56979940573604","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD01","2016","QT","2016","WSD","11.8993313524535","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IPCPROC01","2016","QT","2016","SFN","6.9427961443781","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IPCPROC01","2016","QT","2016","SFE","3.96731208250177","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IPCPROC01","2016","QT","2016","SFP","2.97548406187634","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IPCPROC01","2016","QT","2016","SFD","9.91828020625442","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IPCPROC01","2016","QT","2016","SSN","17.3569903609453","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IPCPROC01","2016","QT","2016","SSE","9.91828020625442","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IPCPROC01","2016","QT","2016","SSP","7.43871015469081","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IPCPROC01","2016","QT","2016","SSD","24.7957005156361","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IPCPROC01","2016","QT","2016","WFN","6.9427961443781","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IPCPROC01","2016","QT","2016","WFE","3.96731208250177","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IPCPROC01","2016","QT","2016","WFP","2.97548406187634","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IPCPROC01","2016","QT","2016","WFD","9.91828020625442","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IPCPROC01","2016","QT","2016","WSN","17.3569903609453","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IPCPROC01","2016","QT","2016","WSE","9.91828020625442","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IPCPROC01","2016","QT","2016","WSP","7.43871015469081","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IPCPROC01","2016","QT","2016","WSD","24.7957005156361","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IPCPROC01","2016","QT","2016","SFN","0.122465600250746","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IPCPROC01","2016","QT","2016","SFE","0.0699803430004264","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IPCPROC01","2016","QT","2016","SFP","0.0524852572503199","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IPCPROC01","2016","QT","2016","SFD","0.174950857501066","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IPCPROC01","2016","QT","2016","SSN","0.306164000626866","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IPCPROC01","2016","QT","2016","SSE","0.174950857501066","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IPCPROC01","2016","QT","2016","SSP","0.131213143125799","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IPCPROC01","2016","QT","2016","SSD","0.437377143752665","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IPCPROC01","2016","QT","2016","WFN","0.122465600250746","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IPCPROC01","2016","QT","2016","WFE","0.0699803430004264","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IPCPROC01","2016","QT","2016","WFP","0.0524852572503199","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IPCPROC01","2016","QT","2016","WFD","0.174950857501066","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IPCPROC01","2016","QT","2016","WSN","0.306164000626866","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IPCPROC01","2016","QT","2016","WSE","0.174950857501066","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IPCPROC01","2016","QT","2016","WSP","0.131213143125799","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IPCPROC01","2016","QT","2016","WSD","0.437377143752665","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IISRHF01","2016","QT","2016","ANNUAL","235.495968510773","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IISRHF01","2016","QT","2016","ANNUAL","20.9179986664895","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IISLADF01","2016","QT","2016","ANNUAL","160.84159105245","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IANH3PROD02","2016","QT","2016","SFN","27.1368468725232","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IANH3PROD02","2016","QT","2016","SFE","15.5067696414418","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IANH3PROD02","2016","QT","2016","SFP","11.6300772310814","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IANH3PROD02","2016","QT","2016","SFD","38.7669241036046","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IANH3PROD02","2016","QT","2016","SSN","67.8421171813082","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IANH3PROD02","2016","QT","2016","SSE","38.7669241036046","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IANH3PROD02","2016","QT","2016","SSP","29.0751930777034","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IANH3PROD02","2016","QT","2016","SSD","96.9173102590116","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IANH3PROD02","2016","QT","2016","WFN","27.1368468725232","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IANH3PROD02","2016","QT","2016","WFE","15.5067696414418","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IANH3PROD02","2016","QT","2016","WFP","11.6300772310814","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IANH3PROD02","2016","QT","2016","WFD","38.7669241036046","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IANH3PROD02","2016","QT","2016","WSN","67.8421171813082","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IANH3PROD02","2016","QT","2016","WSE","38.7669241036046","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IANH3PROD02","2016","QT","2016","WSP","29.0751930777034","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IANH3PROD02","2016","QT","2016","WSD","96.9173102590116","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IANH3PROD02","2016","QT","2016","SFN","19.0289752994257","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IANH3PROD02","2016","QT","2016","SFE","10.8737001711004","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IANH3PROD02","2016","QT","2016","SFP","8.1552751283253","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IANH3PROD02","2016","QT","2016","SFD","27.1842504277509","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IANH3PROD02","2016","QT","2016","SSN","47.5724382485643","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IANH3PROD02","2016","QT","2016","SSE","27.1842504277509","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IANH3PROD02","2016","QT","2016","SSP","20.3881878208132","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IANH3PROD02","2016","QT","2016","SSD","67.9606260693775","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IANH3PROD02","2016","QT","2016","WFN","19.0289752994257","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IANH3PROD02","2016","QT","2016","WFE","10.8737001711004","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IANH3PROD02","2016","QT","2016","WFP","8.1552751283253","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IANH3PROD02","2016","QT","2016","WFD","27.1842504277509","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IANH3PROD02","2016","QT","2016","WSN","47.5724382485643","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IANH3PROD02","2016","QT","2016","WSE","27.1842504277509","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IANH3PROD02","2016","QT","2016","WSP","20.3881878208132","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IANH3PROD02","2016","QT","2016","WSD","67.9606260693775","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","UPSCO2N","UPSTRBNGLIQ00","2016","QT","2016","ANNUAL","22243.5524742268","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","UPSCO2P","UPSPOILREF00","2016","QT","2016","ANNUAL","7334.61981134711","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","UPSCO2N","UPSPOILREF00","2016","QT","2016","ANNUAL","233.326578360235","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","UPSCO2P","UPSNGREF00","2016","QT","2016","ANNUAL","10224.3454666497","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","UPSCO2P","UPSNGGTL00","2016","QT","2016","ANNUAL","23.3077539245655","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","TRACO2N","TTWPET00","2016","QT","2016","ANNUAL","12.5431472550912","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","TRACO2N","TTHDST00","2016","QT","2016","ANNUAL","1852.70155566847","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","TRACO2N","TCAPET00","2016","QT","2016","ANNUAL","4537.54285706826","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","TRACO2N","TBUDST00","2016","QT","2016","ANNUAL","5089.23436730693","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","TRACO2I","TAIJETC00","2016","QT","2016","ANNUAL","2040.32714218679","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","TRACO2I","TAIJET00","2016","QT","2016","ANNUAL","1831.46606915397","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","RESCO2N","RCOKLPG00","2016","QT","2016","ANNUAL","394.774897132963","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","UPSCO2P","MINNGL00","2016","QT","2016","ANNUAL","1004.69194051772","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","UPSCO2P","MINNG00","2016","QT","2016","ANNUAL","3246.22968566127","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","UPSCO2P","MINCRD00","2016","QT","2016","ANNUAL","746.11677302037","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD00","2016","QT","2016","SFN","153.571438195313","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD00","2016","QT","2016","SFE","87.7551075401786","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD00","2016","QT","2016","SFP","65.8163306551341","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD00","2016","QT","2016","SFD","219.387768850446","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD00","2016","QT","2016","SSN","383.928595488283","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD00","2016","QT","2016","SSE","219.387768850446","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD00","2016","QT","2016","SSP","164.540826637835","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD00","2016","QT","2016","SSD","548.469422126117","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD00","2016","QT","2016","WFN","153.571438195313","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD00","2016","QT","2016","WFE","87.7551075401786","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD00","2016","QT","2016","WFP","65.8163306551341","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD00","2016","QT","2016","WFD","219.387768850446","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD00","2016","QT","2016","WSN","383.928595488283","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD00","2016","QT","2016","WSE","219.387768850446","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD00","2016","QT","2016","WSP","164.540826637835","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD00","2016","QT","2016","WSD","548.469422126117","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD00","2016","QT","2016","SFN","43.7436240375845","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD00","2016","QT","2016","SFE","24.9963565929054","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD00","2016","QT","2016","SFP","18.7472674446791","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD00","2016","QT","2016","SFD","62.4908914822634","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD00","2016","QT","2016","SSN","109.359060093961","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD00","2016","QT","2016","SSE","62.4908914822634","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD00","2016","QT","2016","SSP","46.8681686116976","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD00","2016","QT","2016","SSD","156.227228705659","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD00","2016","QT","2016","WFN","43.7436240375845","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD00","2016","QT","2016","WFE","24.9963565929054","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD00","2016","QT","2016","WFP","18.7472674446791","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD00","2016","QT","2016","WFD","62.4908914822634","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD00","2016","QT","2016","WSN","109.359060093961","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD00","2016","QT","2016","WSE","62.4908914822634","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD00","2016","QT","2016","WSP","46.8681686116976","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD00","2016","QT","2016","WSD","156.227228705659","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IPCPROC00","2016","QT","2016","SFN","91.1525000000001","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IPCPROC00","2016","QT","2016","SFE","52.0871428571428","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IPCPROC00","2016","QT","2016","SFP","39.0653571428572","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IPCPROC00","2016","QT","2016","SFD","130.217857142857","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IPCPROC00","2016","QT","2016","SSN","227.881250000001","ENV"
